user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,special_occasion,aircraft_type
hofmaenner,"Zug, Switzerland",5,Oct 2016,Rundflug über Archer und Canyonlands,"Um einen Eindruck zu erhalten buchten wir an Ort einen Rundflug über die Parks. Dan war nicht nur ein sehr guter Pilot sondern auch ein hervorragender Guide, der den Flug mit fundierten Informationen zu einem unvergesslichen Erlebnis machte.",Unknown,0,2016-10-08,44_470_Retail Air Adventures_2025-03-06,0,German,0,Zug,,Switzerland,0,38,241,5,0,0.04564315352697095,-0.8316,0.0,0.178,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,Airplane
robelux,"Mamer, Luxembourg",5,Aug 2016 • Family,Extraordinaire,"Organisation parfaite et vol à couper le souffle. Notre pilote, Dave, est un excellent cicérone!
À faire absolument!",Family,0,2016-08-18,44_470_Retail Air Adventures_2025-03-06,1,French,0,Mamer,,Luxembourg,0,18,116,1,2,0.034482758620689655,0.6467,0.222,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
dgornouv,"Rennes, France",5,May 2016 • Family,A faire absolument,"Résumons les fait. Pour deux passager avec deux heure trente de vol jusque monuments valley.
 Budget 588 euros. Prenez ce budget sur n omporte quels autre activite rien n est comparable. Il vous sera rendu puissance 10. Il changerons votre perception de ces lieux deja magique au sol.",Family,0,2016-05-15,44_470_Retail Air Adventures_2025-03-06,0,French,0,Rennes,,France,0,48,284,3,0,0.02112676056338028,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
Corinne P,"Marly, Switzerland",5,May 2015 • Couples,"Kim, un pilote passionné et si sympathique!","Toutes les conditions étaient réunies pour faire du vol au-dessus de Canyonlands un moment inoubliable: heure idéale, beau temps... et pour couronner le tout, le plaisir évident de notre pilote Kim à nous faire partager sa passion de ce lieu immense, façonné par le temps et les éléments de manière inimaginable.",Couples,0,2015-12-04,44_470_Retail Air Adventures_2025-03-06,0,French,0,Marly,,Switzerland,0,51,312,7,0,0.009615384615384616,0.3612,0.057,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
annick s,"Nice, France",5,Sep 2015 • Friends,survol du parc  Canyonlands,"Vol d'une heure avec Kim, pilote très agréable et souriant qui ne se lasse pas de faire découvrir ce magnifique parc vu du ciel avec des paysages incroyables!
Excellent souvenir, çà vaut le détour, nous avons tous passé un super moment.
Merci Kim",Friends,0,2015-09-19,44_470_Retail Air Adventures_2025-03-06,0,French,0,Nice,,France,0,43,246,4,1,0.02032520325203252,0.8356,0.161,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Marylène A,"Canton of Geneva, Switzerland",5,May 2015 • Friends,Survol de Canionlands avec Kim,Magnifique expérience avec un pilote sympathique et expérimenté.Merci Kim! Ce survol était magique! Paysages magnifiques.,Friends,0,2015-05-24,44_470_Retail Air Adventures_2025-03-06,0,French,0,Canton of Geneva,,Switzerland,0,15,121,5,2,0.04132231404958678,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Isabelle A,"Monte-Carlo, Monaco",5,Aug 2014 • Couples,Quel souvenir !,"Nous avons effectué un vol de deux heures avec Jim de Moab jusqu'à Monument Valley et retour'
Ce fut une expérience extraordinaire par la beauté des paysages survolés, agrémentée des explications très intéressantes de Jim qui connaît bien la région et fait partager son enthousiasme à ses clients.
Accueil très professionnel et sérieux. Une compagnie à recommander chaleureusement pour une souvenir inoubliable.",Couples,0,2015-03-11,44_470_Retail Air Adventures_2025-03-06,0,French,0,Monte-Carlo,,Monaco,0,62,411,3,0,0.021897810218978103,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Airplane
Agostinho V,,5,Oct 2014 • Friends,Survol du parc national Canyonlands avec Kim,"Réalisé dans le cadre d'un circuit dans le sud-ouest des Etats-Unis, ce survol de Canyonlands était formidable, le paysage est à couper le souffle, et pour ne rien gâcher, le personnel est très sympathique. Kim nous a donné plein d'informations durant le vol, qui était particulièrement limpide, dans un Cessna 207.
Merci à Kim pour cette super expérience !",Friends,0,2014-10-24,44_470_Retail Air Adventures_2025-03-06,1,French,0,,,Unknown,0,59,357,7,1,0.022408963585434174,0.636,0.072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
delphine b,"Massy, France",5,Sep 2014 • Couples,Merci George,"Nous avons effectué un survol de Canyonlands
Nos étions 2 dans l'avion
Super expérience avec George! Il nous a donné beaucoup d'explications sur canyonlands
Personnel très accueillant
Merci pour cette superbe expérience!!",Couples,0,2014-09-14,44_470_Retail Air Adventures_2025-03-06,0,French,0,Massy,,France,0,32,221,2,3,0.03619909502262444,0.6981,0.141,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Stéphanie S,"Boulogne-Billancourt, France",5,Aug 2014 • Family,"Survol de Canyonlands avec Jim Collins, que du bonheur !","J'étais à Moab pour 3 jours avec mon mari et nos 2 ados. C'était notre premier vol en sesna ! Nous avons eu la chance de l'avoir pour nous 4 et grâce à notre pilote, Jim Collins, nous avons eu le plaisir de découvrir le parc national de Canyonlands vu du ciel.  A nous les Mesa et les Needles que nous n'aurions jamais pu voir sans cela tellement ce parc est vaste. Jim a été tout simplement extra ! Plein d'humour quand je stressais un peu. La qualité de son pilotage (un décollage et un atterrissage hors pair), de ses explications et de son élocution (anglais bien articulé, sans accent et pas trop rapide) nous ont permis de tout saisir et surtout de savourer un maximum ce merveilleux moment. Que du bonheur !",Family,0,2014-09-03,44_470_Retail Air Adventures_2025-03-06,1,French,0,Boulogne-Billancourt,,France,0,133,714,10,3,0.0196078431372549,-0.4545,0.016,0.047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Airplane
Laurent S,"Boulogne-Billancourt, France",5,Aug 2014 • Family,Survol de Canyonland,"Après contact le lundi 18 août dans l'après-midi, le rendez-vous est pris pour le mardi 19 a 8h30. Bravo pour la reactivite. Après une présentation sur une carte du vol que nous allons faire, nous décollons avec Jim Collins aux commandes. Pilotage tout en douceur, et les explications de ce que nous survolons sont courtes mais vraiment précises. Nous avons profité de ce décor merveilleux. Quant à l'atterrissage nous ne nous sommes même pas rendu compte que nous roulions déjà sur la piste. Très bon souvenir.",Family,0,2014-09-03,44_470_Retail Air Adventures_2025-03-06,0,French,0,Boulogne-Billancourt,,France,0,86,511,3,0,0.01761252446183953,-0.128,0.0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Alex P,"Vigo, Spain",5,,IMPRESCINDIBLE HACERLO!,"100% recomendable, impresionantes vistas de toda la ciudad, trato inmejorable y servicio perfecto!
Sin duda, una experiencia inolvidable. Julio, Aldo y Tony, GRACIAS!",Unknown,0,2019-10-13,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Vigo,,Spain,0,23,166,2,2,0.06626506024096386,-0.4374,0.09,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Mel83,"Six-Fours-les-Plages, France",5,Jan 2019 • Couples,Magnifique vue de Miami Beach,"Nous avons été très bien accueilli, l’horaire est respecté! Un personnel sympa!
Super vol en sécurité! De magnifique vues à couper le souffle!
Rien à redire! Mais à refaire sans hésiter!",Couples,0,2019-01-15,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Six-Fours-les-Plages,,France,0,31,186,5,6,0.03225806451612903,0.7243,0.158,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Marcus K,"Munich, Germany",5,Nov 2018 • Friends,Beste Möglichkeit Miami Beach von oben zu erkunden!,"Geniale Tour, einfache Buchung, tolle Abwicklung und ein einmaliges Erlebnis! Jederzeit wieder würde ich ein ein Wasserflugzeug von Miami Seaplanes steigen! TOP TOP TOP!",Friends,0,2018-11-10,46_376_Miami Seaplane Tours_2025-03-06,0,German,0,Munich,,Germany,0,24,169,8,3,0.10650887573964497,0.8164,0.288,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
500mustang,"Koenigsbrunn, Germany",5,,Super tolles Erlebnis,Bin durch Zufall auf Miami Seaplane Tours gestoßen und nicht enttäuscht worden. Super cooles Erlebnis auf dem Wasser starten und zu landen. Unser Pilot war sehr sehr freundlich. Kleiner Tipp: Bucht den Flug über Groupon. Ist um einiges günstiger.,Unknown,0,2018-08-17,46_376_Miami Seaplane Tours_2025-03-06,1,German,0,Koenigsbrunn,,Germany,0,39,246,3,0,0.06504065040650407,0.0,0.087,0.087,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
whitepearl87,"Montlingen, Switzerland",5,,Amazing!,"Es war ein wunderschönes Erlebnis. Sehr netter Pilot, wunderschöne Aussicht mit interessanten Erklärungen des Piloten!",Unknown,0,2018-08-04,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,Montlingen,,Switzerland,0,15,118,1,1,0.059322033898305086,-0.636,0.0,0.23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
Lorcaraib,"Caen, France",5,Jun 2018 • Couples,A faire absolument !,"Une découverte complète de la ville en remontant la plage de Miami vers le nord et retour par la skyline d’immeuble. 
Ensuite tour complet de Key Biscayne. 
Mike notre pilote était très cool, et explique pas mal de chose durant le vol. 
Décollage et atterrissage super doux, le Cessna n’est pas de première jeunesse mais c’est l’outil parfait pour ce type de vol car la visibilité depuis le cockpit est parfaite. 
La réservation c’est faite le jour même par téléphone et sans problème. Ensuite vous recevez par mail un voucher avec les explications. 
Indiquer Whisky Joe Bar a l’entrée de la Marina pour venir en Uber. Ensuite 100m à pied sur le parking en gravier le long du causeway. 
N’hésitez pas le tarif est raisonnable.",Couples,0,2018-06-22,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Caen,,France,0,125,726,4,0,0.024793388429752067,0.7351,0.049,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
Cyril67800,"Strasbourg, France",3,May 2018 • Family,Personnel sympathique mais vieil avion dangereux,"Nous y sommes allés le 09 mai a 14h30 via une un premier contact par mail et une personne qui nous a proposé une offre tarifaire : 406$ les 2 adultes et 2 enfants

Endroit de départ très compliqué à trouver même avec notre GPS et il fut très difficile pour moi de me faire guider en Anglais au téléphone.

Pilote d'avion qui vous accueille et vous donne les consignes de sécurité très sympathique cependant l'avion est vieillissant à tel point que la porte n’arrêtait pas de s'ouvrir pendant tout le vol elle ne tenait pas fermé.

Fort heureusement l'avion n'est pas pressurisé mais je ne vous dis pas la panique à bord à tenir avec sa main la porte pendant tout le vol afin que elle ne s'ouvre pas !

Absolument pas rassurant surtout avec des enfants qui vous demande pourquoi la porte est ouverte !!

Je n'y retournerai pas avec cette compagnie même si la vue du ciel est magnifique : j'irai mais avec une autre compagnie ou je serai plus attentif avant le décollage sur l'état général de l'appareil ...",Family,0,2018-05-27,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Strasbourg,,France,0,183,1005,6,3,0.009950248756218905,-0.4359,0.0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
anpiper_,"Canton of Zurich, Switzerland",5,May 2018 • Family,Just Great experience!,"Wir gingen direkt vor Ort vorbei, um die Buchung zu tätigen, da es telefonisch für uns etwas kompliziert war. Die Betreuung vor Ort durch den Piloten war jedoch perfekt. Schon das besteigen des Flugzeuges war ein Erlebnis. Starten und landen auf dem Wasser einfach cool! Eine tolle Sicht über Miami Beach, Star- und Fisher-Island, usw. Ein aussergewöhnlich tolles Erlebnis, absolut empfehlenswert!",Family,0,2018-05-13,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Canton of Zurich,,Switzerland,0,61,397,3,2,0.05289672544080604,-0.9627,0.03,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
domi l,,5,Apr 2018 • Couples,De tres belles sensations !,"Un pilote très chaleureux et avenant nous reçoit avec beaucoup d explications sur la prestation. Vol tres agreable de trente minutes pour decouvrir un autre aspect de Miami, de ses plages et iles voisines. Vue superbe des plages et des constructions mais aussi un tour pour l observation des Manatee (Lamantins) que nous avons bien vus et de quelques raies par chance. Promenade dans le ciel qui laisse de superbes souvenirs d autant que le pilotage est tout en douceur et sécurité. A refaire !! Un tres bon rapport qualité / plaisirs / prix !!",Couples,0,2018-04-21,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,,,Unknown,0,95,544,5,4,0.016544117647058824,0.3956,0.035,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Lorena M,,5,Feb 2018 • Family,Excelentes vistas de la ciudad y animales marinos,"La mejor manera de ver Miami. Realizamos el tour de 30minutos, el piloto va explicando todo lo que ves y un poco de la historia de la ciudad, super profesional y amable. A demás pudimos apreciar la reserva de manatíes y vimos delfines nadando. Vale la pena el precio, lo volvería a hacer.",Family,0,2018-04-03,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,,,Unknown,0,53,288,8,0,0.017361111111111112,0.5994,0.077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Pascal B,"Paris, France",5,Jan 2018 • Family,À faire impérativement,"Magique, extraordinaire

Le pilote que nous avons eu (parmi 3) n’est pas commercial pour un sou, il est passionné tant par Miami que par la faune et la flore.  
Il nous a fait voir des lamantins, des requins et des raies. !!! Si si. Et il est revenu plusieurs fois à leur recherche en tournant. Pour nous permettre dès les voir 
Enfin. L’hydravion est vraiment  charmant.",Family,0,2018-01-05,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,Paris,,France,0,66,371,3,3,0.02425876010781671,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Roland M,"Stuttgart, Germany",5,,Faszinierender Rundflug,"Bestens betreut und informiert durch unseren Piloten Michael erlebten wir einen   unvergesslichen,  phantastischen Rundflug um Miami und Miami Beach bei optimalem Fotowetter. Absolut empfehlenswert.
Tipps: Bei Anfahrt genaue Adresse ins Navi eingeben und Strandsandalen anziehen (Wasserflugzeug!)",Unknown,0,2018-01-05,46_376_Miami Seaplane Tours_2025-03-06,0,German,0,Stuttgart,,Germany,0,36,296,2,1,0.05405405405405406,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Geoffroy C,"Ibiza, Spain",5,Dec 2017 • Family,Magique,"Superbe expérience! Nous avons combiné un vol en hydravion avec un tour en bateau dans les Everglades au milieu des alligators.
Toute l'équipe était vraiment sympathique.  L'accueil dans les 2 sites était parfait et chaleureux. Tout au long du vol, le commandant donne des infos sur les paysages.  Très intéressant. L'avion est confortable et sécurisant.
A faire lors de votre visite de Miami!",Family,0,2017-12-24,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,Ibiza,,Spain,0,63,393,1,2,0.02544529262086514,-0.2695,0.0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Maya449,"Charmey, Switzerland",4,Nov 2017 • Couples,À faire !,"Découvrir KEY Biscayne, Coral Gables, South Beach par les airs est une expérience inoubliable. Notre pilote Tony connaît parfaitement les domaines survolé.
Attention, l’accès à l’avion n’est pas des plus aisé pour quelqu’un qui a un problème de mobilité. Mettre de tongs et des shorts.",Couples,0,2017-11-28,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Charmey,,Switzerland,0,45,285,3,0,0.0456140350877193,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Elisabeth S,,5,Nov 2017 • Couples,Zauberhafter Flug über Miami,"Wir haben einen Rundflug über Miami mit Tony und seinem historischen Wasserflugzeug ( De Havilland Bj: 1952 ) gemacht. Ich habe den Flug von meiner Frau zum Geburtstag geschenkt bekommen und wir waren voll begeistert!!
Tony fliegt diese Maschiene schon seit 20 Jahren und er erzählt immer gerade etwas davon wo er drüber fliegt. Es hat riesig Spass gemacht und wir werden wieder mitfliegen, gerne auch mal länger bis Key West. Das Wasser war so klar Übrigens, dass wir von oben Stingrays und Seekühe sahen.
Sascha und Elisabeth",Couples,0,2017-11-18,46_376_Miami Seaplane Tours_2025-03-06,0,German,0,,,Unknown,0,88,527,4,2,0.04933586337760911,-0.6688,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
gthieb2017,"Lille, France",5,Oct 2017 • Family,SUPERBE EXPERIENCE,Une expérience inoubliable ! L'équipe est très accueillante et sympathique. Le pilote donne diverses informations tout au long du vol et toujours avec le sourir ! Nous recommandons fortement cette activité que ce soit en famille ou entre amis!,Family,0,2017-11-03,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,Lille,,France,0,39,243,2,3,0.01646090534979424,-0.3348,0.0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
amrico2017,"Bordeaux, France",5,Oct 2017 • Couples,A FAIRE SANS HESITER,"Nous avons choisi la sortie en hydravion, et nous n'avons pas regretter notre choix.
Le spectacle est magnifique et Toni est un guide excellent, je recommande vivement cette sortie pour les plages vue du ciel,Miami Beach, et une partie de Miami.
Les 30 minutes ont été superbe.
Malgré nos quelques minutes de retard Toni nous a attendu sans problème, en plus il nous a donné des adresses pour les Everglades.

Merci Toni",Couples,0,2017-11-02,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Bordeaux,,France,0,72,420,4,0,0.02857142857142857,-0.3182,0.048,0.078,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,Airplane
Sicard F,"Creteil, France",5,Apr 2017 • Couples,UNE EXPÉRIENCE INOUBLIABLE !,"Un vol de 30 mn avec des vues époustouflantes sur Key Biscayne, Miami Beach, le port et ses bateaux de croisières avec un sympathique pilote aussi professionnel en pilotage que comme guide. 
Facile d'accès en transports en commun depuis l'aéroport : la ligne de métro orange jusqu'à la station Brickell et la ligne de bus B pour Key Biscayne. Le plus difficile reste à traverser la route (pas de passage piétons à moins d'un mile).",Couples,0,2017-05-19,46_376_Miami Seaplane Tours_2025-03-06,1,French,0,Creteil,,France,0,75,431,4,0,0.025522041763341066,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,Airplane
Kelly D,,5,Apr 2017 • Friends,Génial,Un moment génial passé au dessus de Miami. Un pilote adorable et des vues incroyables sur Miami. L'hydravion est une activité incontournable lors d'un séjour à Miami.,Friends,0,2017-04-24,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,,,Unknown,0,27,166,1,0,0.03614457831325301,0.4939,0.113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Vincent-Advisor,"Colmar, France",5,Sep 2016 • Friends,Génial !,C'était vraiment un super moment ! Je le recommande à tout le monde. Ca restera un de mes meilleurs souvenir de Miami.,Friends,0,2016-10-01,46_376_Miami Seaplane Tours_2025-03-06,0,French,0,Colmar,,France,0,22,118,2,1,0.03389830508474576,0.5707,0.177,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
