user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo
Roger,,5,Sep 2019,Had a great flight tour around Denali,"My wife and I booked a K2 flight and it was a wonderful experience.  We'd picked a day when the weather was supposed to be reasonable clear and when the day came, there were clear blue skies.  Even though Denali was spectacular when we observed from a distance, it was wwwaaaayyyy more impressive up close.  Our pilot was very clear about how the flight would proceed and had a great sense of humor.  He kept a running commentary during the entire flight with interesting information about the National Park, climbing within the park, historical exploration, geology and other topics.",Unknown,0,2019-10-08,K2 Aviation,0
Jack D,,5,Jul 2019,Amazing day,"This was an amazing trip. Our pilot was excellent and the views we got were incredible. 
Would highly recommend this to anyone who is interested.",Unknown,0,2019-10-08,K2 Aviation,0
Library Lady,,5,Sep 2019 • Solo,Library lady,"Amazing smooth, fun experience. Had great close up views and a great pilot Billy. This is a definite to do when visiting Denali",Solo,0,2019-10-05,K2 Aviation,0
Carolyn P,,5,Sep 2019,Fabulous!,"Incredible flight around Denali!  Our pilot, Ryan was great. He flew in a way that allowed both sides of the plane to see everything.  The views are out of this world!!  Ryan shared lots of information - the names of all the features, the routes made by climbers, history of the area, glacier geology.... Although a couple of us felt initially nervous about the flight in a small plane, once in the air, all fears melted away.",Unknown,0,2019-09-30,K2 Aviation,0
brandywine,"Atlanta, GA",5,Aug 2019,Wonderful Experience!,"We flew with K2 Aviation for my birthday, and it was a wonderful experience. We unfortunately were not able to do the glacier landing due to poor weather conditions, but it was still a memorable trip. Our pilot was wonderful, and we got to fly in a 1958 de Havilland Beaver, which was really cool. I sat up front in the co-pilot seat, which was pretty cool. I highly recommend K2!",Unknown,0,2019-09-25,K2 Aviation,0
Kerri T,,5,Sep 2019,Breathtaking Flight and Glacier Landing,"If you are looking for an experience you will never forget, go on a tour with K2! We were lucky to have a beautiful day with spectacular fall colors and mostly clear skies. Our pilot was friendly and knowledgable. He provided narration about Denali National Park as we flew and was open to questions. He also made sure to maneuver the plane so both sides had the best views possible! It was surreal seeing Denali, especially from such an unique vantage point. The tour would have been worth it for this, but to top it off, we also landed on a glacier! Our pilot made the landing look easy and we got to exit the plane and walk around a little. It was serene and magical. We will forever be grateful for the memories we made on this trip. Thank you K2!!",Unknown,0,2019-09-23,K2 Aviation,0
RSH,,5,Sep 2019,Best part of my trip!,"Staff were very attentive and accommodating when weather conditions for my scheduled flight weren't optimal, but we were cleared for a flight later in the afternoon. Be flexible with your time as Denali weather is unpredictable and know that safety comes first with flights over mountains. Views were SPECTACULAR!!! Unlike anything I've ever seen before. Pilots demonstrated excellent flying techniques and were knowledgeable with the topography below.",Unknown,0,2019-09-23,K2 Aviation,0
Abigail G,,5,Sep 2019 • Couples,Breathtaking,"Experience the mountain in a brand new way with K2Aviation. Beginning with the informative pilot you take flight and explore everything from Denali, Hunter, and Forker. Let time stand still as you land on the glacier and look around at this gorgeous mountain! Take it from these newlyweds - we wouldn’t have wanted to miss it. 
Until next time!",Couples,0,2019-09-23,K2 Aviation,1
Steve,,5,Sep 2019,Flight was Amazing!,"Our pilot, Mark, was excellent.  He was very personable, and gave us lots of information about what we were seeing.  The views of Denali and its glaciers were amazing.  I would absolutely do this again!  This was the highlight of our trip to Alaska.",Unknown,0,2019-09-20,K2 Aviation,0
JFoss05,"Minneapolis, MN",5,Sep 2019,Amazing,It was amazing! The pilot was very nice and knowledgeable and the view were incredible. Highly recommended.,Unknown,0,2019-09-20,K2 Aviation,0
"Viajeros, no turistas","Barcelona, Spain",5,Aug 2019,Uno de mis mejores tours en avioneta,"La organización estupenda, se olvidaron de venirnos a buscar pero finalmente llegaron e hicimos el check-in con tiempo más que suficiente. Muy profesionales y amables, sin duda, avionetas pequeñas y el piloto genial. 
Lamentablemente y por razones que no vienen  al caso, no pudimos aterrizar en el glaciar como teníamos previsto pero el tour fue tan fantástico  que casi ni nos supo mal. Los glaciares y montañas estaban tan cerca que casi se podían tocar, fue una hora y media de vuelo tan repleta de paisajes y emociones que no se podía aprovechas más. No dejéis de hacerlo, además Talkeetna es el sitio ideal, como el objetivo principal es ver de cerca el monte Denali, nuestra primera idea fue hacer el vuelo desde Denali pero nos aconsejaron Talkeetna e hicimos caso, menos mal, por lo que pudimos observar la opción Denali es mucho peor por zona y recorrido. Animo a todo el mundo a hacer el tour, no es el primero ni el segundo que hago en avioneta sobre montañas y este fue soberbio",Unknown,0,2019-09-20,K2 Aviation,0
Ken Sharp,,5,Aug 2019,Awesome way to see Denali up close!,We had to adjust the tour a bit due to forest fire smoke - but was clear above 6000' and seemed we could have touched the mountains!  Glacier landing was not allowed due to low snowfall earlier in the year.  It still was a glorious view of the glaciers and mountains on such a clear day above the smoke. Pilot's explanation  of what we were seeing made the trip even more enjoyable.  Thanks for the great flight and experience!,Unknown,0,2019-09-18,K2 Aviation,1
DePere,"De Pere, WI",5,Aug 2019,A Special Experience,"My wife and I booked the Denali Experience with Glacier Landing for August 29.
  
K2 arranged pick-up and drop off service for us at the Talkeetna Lodge.  The transfers were completed smoothly.   We were informed that since Alaska experienced one of the warmest summers on records the snow on Denali was too soft to conduct the glacier landing.   I had been following the latest Tripadvisor reviews and anticipated this situation, disappointing, but totally understandable.  Since the tour was prepaid our credit card was reimbursed in a timely manner.

The plane has a capacity of 10 or 11 passengers and we had seven clients on this trip.   You are provided with headphones which permit the pilot to narrate information during the flight.   The headphones also contained a microphone which allows you to ask questions during the experience.

Each customers has a window seat which provides excellent views and an opportunity for unobstructed photography.  Frequently the pilot would maneuver the plane so the passengers on the right side would have a view of a glacier/mountain/point of interest and then adjust the route so the passengers on the left side would have a similar view.

Due to the Swan Lake fire the visibility directly after take-off was less than ideal.   The pilot indicated this would clear up as we gained altitude and approached the mountain range.   He was 100% correct as visibility was excellent as we approached Denali.

The day before we were fortunate to observe  Denali as we exited the park.   K2 provided an entirely different visual experience.  The excursion is definitely on the expensive side, but since this was likely our one and only trip to Alaska it was totally worth it.  

The Denali Experience is the basic of the three tours that K2 offers, for us the length of time in the air was satisfactory.",Unknown,0,2019-09-14,K2 Aviation,1
gkblhb,"Knoxville, TN",5,Sep 2019 • Couples,Denali above the Clouds,"K2 did an outstanding job for us. We are now in the 10% club who have actually seen the summit thanks to K2. Safety was a top priority and the pilot did a great job narrating and ensuring everyone got a good view. We saw Denali, Hunter and the Ruth glacier. 

Not to be missed.",Couples,0,2019-09-13,K2 Aviation,0
